Customer id,Age,Gender,Location,Email Opened,Email Clicked,Product page visit,Discount offered,Purchased
658,50,1,Perth,1,1,0,1,0
659,39,0,Perth,0,1,6,1,1
660,35,0,Brisbane,0,1,0,0,0
661,50,1,Brisbane,1,1,3,0,0
662,24,1,Perth,0,0,9,1,0
663,51,0,Melbourne,1,1,3,1,0
664,23,0,Perth,0,1,0,1,1
665,38,1,Auckland,0,0,8,0,0
666,49,1,Perth,1,1,8,0,0
667,63,0,Sydney,0,0,2,1,1
668,49,0,Perth,1,1,3,1,0
669,62,0,Melbourne,0,1,0,0,1
670,50,0,Auckland,1,0,0,1,0
671,32,1,Perth,1,1,2,0,1
672,63,1,Brisbane,0,1,4,1,1
673,53,1,Auckland,1,0,8,0,0
674,46,1,Auckland,1,1,8,0,1
675,38,0,Melbourne,0,1,1,0,1
676,37,1,Brisbane,0,1,9,1,1
677,46,0,Sydney,0,1,4,0,1
678,51,0,Perth,1,1,9,1,0
679,26,1,Sydney,1,1,2,1,1
680,63,1,Brisbane,1,1,5,0,0
681,69,0,Auckland,0,1,2,1,1
682,27,1,Melbourne,0,1,1,0,1
683,37,0,Melbourne,1,1,9,0,1
684,39,0,Auckland,1,0,2,0,0
685,49,1,Melbourne,1,0,1,0,1
686,55,0,Sydney,1,0,0,1,0
687,44,1,Auckland,1,1,6,0,0
688,31,1,Perth,0,0,5,1,0
689,63,1,Perth,0,1,3,0,0
690,34,0,Brisbane,0,0,2,0,0
691,62,1,Auckland,0,0,5,1,0
692,39,0,Sydney,0,0,3,0,1
693,36,1,Auckland,0,1,5,0,0
694,27,0,Auckland,0,1,8,0,0
695,33,0,Sydney,0,0,6,0,1
696,63,0,Melbourne,1,1,2,0,1
697,50,0,Sydney,0,0,3,1,0
698,26,0,Auckland,0,1,8,0,0
699,55,1,Auckland,0,0,5,0,0
700,33,0,Auckland,1,1,1,1,1
701,26,1,Auckland,1,1,9,0,1
702,23,1,Brisbane,1,0,7,1,0
703,21,1,Melbourne,0,0,2,1,1
704,42,1,Auckland,0,1,2,1,0
705,28,0,Brisbane,0,1,4,0,1
706,45,1,Auckland,1,1,8,0,1
707,66,1,Melbourne,0,0,9,1,0
708,33,1,Melbourne,1,0,6,1,1
709,61,1,Sydney,0,0,7,1,0
710,30,1,Brisbane,0,1,6,1,1
711,67,1,Melbourne,0,0,7,0,1
712,19,0,Perth,1,1,7,1,0
713,49,0,Auckland,0,0,1,1,0
714,26,0,Melbourne,0,0,1,1,0
715,39,1,Brisbane,1,0,8,1,1
716,66,1,Brisbane,0,0,3,1,0
717,35,1,Brisbane,1,1,5,0,1
718,50,0,Sydney,1,1,6,1,0
719,67,1,Auckland,0,1,0,1,0
720,37,1,Perth,1,1,7,0,1
721,30,0,Brisbane,1,0,0,0,0
722,53,1,Auckland,1,1,9,0,1
723,59,0,Brisbane,1,0,7,0,1
724,67,1,Brisbane,0,1,0,1,0
725,56,1,Perth,1,0,1,0,0
726,53,1,Auckland,0,1,1,1,0
727,28,0,Brisbane,0,0,3,1,0
728,45,1,Sydney,1,0,1,1,0
729,19,0,Brisbane,0,0,5,0,0
730,49,1,Auckland,1,0,6,1,1
731,37,0,Melbourne,0,1,0,0,1
732,43,1,Brisbane,1,1,1,1,0
733,57,0,Sydney,1,1,6,0,0
734,25,0,Sydney,0,0,2,1,1
735,32,1,Brisbane,1,1,4,1,0
736,61,0,Auckland,1,1,1,0,0
737,26,0,Brisbane,1,0,2,1,1
738,23,0,Sydney,0,0,9,0,1
739,24,1,Brisbane,0,0,5,0,1
740,58,0,Sydney,0,1,6,1,1
741,31,1,Melbourne,1,1,3,1,0
742,52,0,Brisbane,1,0,9,0,1
743,21,0,Perth,0,0,7,0,1
744,60,0,Brisbane,0,0,1,0,0
745,27,0,Sydney,0,1,3,0,1
746,54,1,Auckland,0,1,4,1,0
747,56,1,Sydney,0,0,2,1,0
748,23,0,Melbourne,0,1,3,0,0
749,64,1,Auckland,1,1,4,1,0
750,41,1,Perth,0,0,4,0,1
751,16,0,Perth,1,0,3,0,0
752,19,0,Melbourne,0,1,6,0,0
753,43,0,Melbourne,0,1,1,0,1
754,51,0,Melbourne,1,1,4,0,1
755,52,0,Melbourne,0,1,2,0,1
756,33,0,Brisbane,0,0,8,1,1
757,22,1,Sydney,1,0,3,0,1
758,62,0,Brisbane,1,0,2,1,1
759,59,0,Auckland,0,0,5,1,0
760,15,0,Perth,1,0,8,1,1
761,36,1,Perth,1,1,3,1,1
762,66,0,Auckland,0,0,1,1,1
763,31,1,Perth,0,0,7,0,0
764,21,1,Melbourne,0,1,1,1,1
765,39,1,Melbourne,1,0,3,1,0
766,59,0,Melbourne,0,1,1,1,1
767,18,1,Auckland,0,1,8,0,0
768,50,0,Sydney,1,1,0,0,1
769,20,0,Auckland,1,0,0,0,1
770,45,0,Sydney,1,1,6,0,1
771,33,0,Perth,0,1,6,1,1
772,58,1,Perth,0,0,7,0,0
773,68,0,Perth,0,0,2,0,1
774,53,1,Sydney,1,0,3,1,1
775,41,1,Perth,0,1,2,0,1
776,24,0,Auckland,1,1,9,1,0
777,40,0,Sydney,0,0,1,0,0
778,33,1,Melbourne,1,0,5,0,0
779,53,1,Sydney,0,0,2,1,1
780,17,0,Auckland,0,1,3,1,0
781,59,0,Auckland,0,1,0,0,0
782,27,0,Auckland,0,0,7,0,1
783,64,1,Perth,0,0,1,0,1
784,42,0,Melbourne,0,0,8,0,1
785,34,0,Melbourne,0,1,6,0,0
786,42,0,Brisbane,1,0,6,1,0
787,22,0,Auckland,1,0,0,1,0
788,55,1,Perth,1,1,1,0,1
789,53,1,Sydney,1,0,4,0,0
790,15,0,Perth,1,1,2,0,1
791,17,1,Auckland,0,1,7,1,0
792,27,0,Perth,1,0,8,1,1
793,42,1,Auckland,1,1,3,0,1
794,63,1,Sydney,0,1,5,1,0
795,39,0,Sydney,1,1,8,1,1
796,47,0,Melbourne,1,1,4,1,1
797,52,0,Brisbane,1,0,6,0,0
798,67,0,Perth,1,0,1,1,0
799,20,1,Brisbane,0,1,3,1,1
800,58,0,Perth,1,0,8,0,0
801,59,0,Melbourne,0,0,9,1,0
802,46,0,Melbourne,1,1,1,0,0
803,59,0,Sydney,1,1,3,1,1
804,61,0,Sydney,1,0,8,1,0
805,35,0,Sydney,0,1,8,1,1
806,30,1,Perth,1,1,5,1,1
807,68,0,Brisbane,0,1,5,0,0
808,35,1,Brisbane,1,0,1,1,1
809,25,0,Sydney,1,1,2,0,1
810,51,1,Melbourne,1,0,0,0,1
811,50,1,Brisbane,1,1,8,0,0
812,49,1,Melbourne,0,1,1,1,0
813,33,0,Sydney,0,0,5,1,1
814,34,1,Perth,1,0,3,1,1
815,32,0,Auckland,1,0,9,1,0
816,61,1,Brisbane,0,1,2,1,0
817,55,0,Sydney,0,1,9,1,0
818,63,0,Sydney,0,1,9,1,0
819,28,1,Brisbane,1,1,4,0,0
820,29,0,Auckland,1,0,8,0,0
821,45,1,Perth,1,1,4,0,0
822,15,1,Brisbane,0,1,5,1,1
823,67,0,Perth,0,0,4,0,1
824,68,1,Sydney,1,0,8,1,0
825,68,0,Brisbane,0,1,6,0,0
826,17,1,Perth,0,0,4,1,0
827,30,0,Melbourne,0,1,8,1,1
828,37,0,Melbourne,1,0,6,0,0
829,25,0,Melbourne,0,0,1,0,1
830,26,1,Perth,0,1,7,0,1
831,24,0,Melbourne,1,1,6,0,1
832,46,0,Sydney,1,1,1,0,1
833,30,0,Perth,1,1,2,0,1
834,22,0,Sydney,1,0,7,0,0
835,52,0,Auckland,1,1,4,1,0
836,26,0,Perth,0,0,1,1,0
837,38,0,Melbourne,0,1,9,1,0
838,42,0,Melbourne,0,1,6,1,1
839,67,0,Auckland,1,0,1,0,0
840,22,1,Brisbane,0,0,2,1,1
841,42,0,Auckland,0,0,0,1,0
842,50,0,Melbourne,1,0,8,1,1
843,40,0,Melbourne,1,0,4,0,0
844,22,1,Brisbane,0,0,8,1,1
845,64,0,Auckland,1,0,0,1,0
846,42,0,Sydney,0,1,9,1,0
847,42,1,Auckland,0,0,1,1,1
848,51,1,Sydney,1,1,8,1,0
849,55,1,Melbourne,1,0,7,0,0
850,50,0,Melbourne,1,0,0,0,1
851,41,0,Auckland,1,0,9,0,1
852,68,0,Melbourne,0,0,9,0,1
853,31,0,Brisbane,0,0,5,1,0
854,23,1,Perth,0,1,4,0,0
855,47,1,Sydney,0,1,9,1,1
856,67,0,Melbourne,1,0,2,1,1
857,34,1,Sydney,0,0,3,1,0
858,27,0,Auckland,1,0,9,1,0
859,42,0,Brisbane,1,1,8,0,1
860,62,0,Sydney,1,0,8,1,0
861,43,0,Melbourne,0,1,5,1,1
862,27,1,Perth,1,0,8,1,0
863,60,1,Brisbane,0,0,7,0,0
864,49,0,Auckland,1,0,7,0,1
865,20,0,Melbourne,0,1,3,0,0
866,32,1,Brisbane,0,0,4,1,0
867,65,1,Melbourne,1,0,7,0,1
868,19,0,Auckland,1,1,2,0,0
869,61,1,Auckland,0,0,7,0,0
870,39,1,Perth,1,0,6,1,0
871,16,1,Brisbane,1,1,7,0,1
872,24,0,Perth,1,1,1,0,1
873,44,1,Perth,0,1,0,0,0
874,64,1,Perth,0,0,9,1,1
875,59,1,Sydney,1,0,1,1,1
876,19,1,Auckland,1,0,4,1,1
877,69,1,Perth,1,0,8,1,1
878,47,0,Sydney,0,0,7,0,0
879,68,1,Sydney,0,1,6,0,0
880,15,1,Sydney,1,1,3,0,0
881,32,1,Perth,1,1,2,0,1
882,46,1,Sydney,1,0,3,0,1
883,61,0,Perth,1,0,7,0,1
884,63,0,Brisbane,1,0,7,1,1
885,25,0,Auckland,1,1,5,1,1
886,35,1,Melbourne,0,0,3,0,0
887,40,1,Perth,1,1,2,1,0
888,39,0,Auckland,0,1,7,1,0
889,36,0,Perth,1,1,9,1,1
890,41,0,Brisbane,1,0,1,0,0
891,63,0,Auckland,1,0,7,0,0
892,27,0,Auckland,0,0,4,1,1
893,47,0,Sydney,0,0,8,0,0
894,48,1,Perth,1,0,9,0,0
895,55,1,Perth,1,0,7,1,1
896,49,0,Melbourne,0,1,2,1,1
897,15,1,Sydney,1,0,3,1,1
898,35,1,Sydney,0,0,8,1,0
899,62,0,Melbourne,1,0,5,0,0
900,69,0,Sydney,0,1,8,1,0
901,20,1,Sydney,1,1,2,0,0
902,42,1,Brisbane,1,1,7,0,1
903,31,1,Auckland,0,0,8,0,0
904,19,0,Melbourne,1,1,0,0,0
905,45,1,Brisbane,0,0,8,0,0
906,19,0,Brisbane,0,1,9,0,0
907,52,0,Brisbane,0,0,1,1,1
908,17,1,Sydney,0,0,4,1,0
909,67,0,Melbourne,0,1,2,1,1
910,37,0,Sydney,0,1,0,0,0
911,51,0,Sydney,0,1,4,0,1
912,67,1,Brisbane,1,1,6,1,0
913,51,1,Perth,0,1,1,1,0
914,24,1,Melbourne,0,1,1,0,1
915,24,0,Melbourne,0,0,2,1,0
916,33,1,Brisbane,1,0,9,0,1
917,31,0,Brisbane,0,0,7,0,0
918,35,1,Auckland,0,1,5,1,1
919,28,0,Brisbane,1,1,2,0,0
920,23,1,Sydney,1,0,2,1,1
921,60,1,Brisbane,0,0,9,1,1
922,15,0,Melbourne,1,1,6,0,0
923,65,0,Perth,1,1,2,1,1
924,59,1,Perth,1,1,1,1,0
925,27,1,Sydney,1,0,4,1,0
926,18,0,Perth,0,1,7,1,0
927,15,1,Brisbane,0,1,0,0,1
928,63,0,Perth,0,0,0,1,1
929,54,0,Brisbane,0,0,0,0,1
930,46,0,Auckland,0,0,3,1,1
931,48,0,Melbourne,0,1,7,1,1
932,42,0,Sydney,0,1,7,1,0
933,45,0,Auckland,0,0,5,1,0
934,22,0,Perth,1,1,6,1,0
935,53,0,Sydney,1,1,9,0,0
936,40,0,Brisbane,1,1,7,0,1
937,48,0,Auckland,0,0,6,0,1
938,68,0,Melbourne,0,0,1,0,0
939,68,0,Melbourne,0,0,5,0,0
940,17,0,Auckland,0,0,3,1,0
941,64,0,Auckland,0,0,0,0,1
942,26,0,Auckland,0,0,9,0,0
943,15,0,Perth,0,0,0,1,0
944,68,1,Melbourne,0,0,4,1,0
945,58,1,Melbourne,1,1,2,0,0
946,19,0,Perth,0,0,8,0,0
947,44,1,Sydney,0,0,3,0,0
948,44,1,Melbourne,0,0,0,0,0
949,31,1,Sydney,0,1,6,1,1
950,62,0,Sydney,0,0,9,1,0
951,61,0,Sydney,0,1,5,1,1
952,37,0,Melbourne,1,1,3,1,1
953,29,1,Brisbane,1,0,9,1,1
954,51,1,Sydney,0,1,6,0,0
955,35,0,Brisbane,1,1,3,1,0
956,28,1,Perth,0,0,5,0,1
957,16,1,Brisbane,1,0,2,1,1
958,25,0,Brisbane,1,1,4,1,0
959,65,1,Auckland,1,0,0,1,0
960,53,1,Sydney,0,1,9,0,0
961,52,0,Melbourne,1,0,5,0,0
962,48,1,Auckland,0,1,8,0,1
963,52,0,Brisbane,0,1,2,1,0
964,64,0,Perth,0,0,0,0,1
965,48,0,Melbourne,1,0,8,0,1
966,32,0,Perth,1,0,5,1,0
967,44,0,Brisbane,0,0,8,1,1
968,29,0,Perth,1,0,2,0,1
969,41,0,Auckland,1,0,5,1,1
970,65,1,Perth,0,0,2,1,0
971,48,0,Auckland,0,1,7,1,0
972,66,1,Sydney,0,0,5,0,1
973,52,1,Melbourne,1,0,8,1,0
974,47,0,Perth,1,0,2,0,0
975,38,1,Auckland,1,1,8,0,0
976,29,0,Brisbane,0,0,7,1,1
977,44,0,Brisbane,1,0,3,1,0
978,69,0,Auckland,1,1,0,0,0
979,56,0,Melbourne,0,0,4,0,1
980,65,0,Sydney,1,0,9,0,0
981,31,0,Sydney,0,0,1,1,0
982,19,1,Melbourne,1,1,4,1,1
983,43,1,Perth,1,1,0,0,1
984,18,1,Auckland,0,0,9,0,1
985,24,1,Sydney,1,0,2,0,0
986,31,1,Melbourne,0,0,6,1,0
987,24,0,Sydney,1,1,6,1,1
988,31,1,Sydney,0,1,3,0,1
989,34,0,Perth,0,1,2,0,1
990,38,0,Sydney,0,0,3,1,0
991,19,0,Auckland,0,0,3,1,1
992,48,0,Melbourne,1,0,7,1,1
993,20,0,Perth,0,0,1,1,1
994,67,0,Perth,0,1,4,0,1
995,16,0,Melbourne,1,1,4,0,0
996,27,1,Auckland,0,0,4,1,1
997,57,0,Sydney,1,1,7,0,1
998,57,0,Sydney,0,1,8,1,0
999,62,1,Auckland,0,0,0,0,1
1000,25,1,Brisbane,0,0,5,0,1
1001,65,0,Melbourne,0,1,7,1,0
1002,61,1,Auckland,1,0,0,1,1
1003,37,0,Sydney,0,1,3,1,0
1004,69,0,Melbourne,1,0,7,0,1
1005,30,0,Melbourne,0,1,7,0,1
1006,45,0,Sydney,1,0,4,1,0
1007,25,1,Auckland,1,1,3,0,1
1008,68,1,Brisbane,1,0,9,1,1
1009,30,1,Melbourne,0,1,6,1,1
1010,22,0,Melbourne,0,1,2,1,0
1011,18,0,Melbourne,0,0,0,1,1
1012,54,1,Auckland,1,0,8,0,0
1013,18,1,Melbourne,1,0,8,1,1
1014,39,0,Sydney,0,1,4,1,1
1015,17,1,Sydney,0,0,8,0,0
1016,46,1,Perth,0,0,8,0,1
1017,17,0,Melbourne,0,1,3,1,0
1018,41,1,Brisbane,0,0,4,0,1
1019,43,0,Perth,1,1,7,0,0
1020,46,1,Melbourne,0,1,1,0,0
1021,64,1,Melbourne,0,0,8,0,1
1022,65,0,Auckland,0,1,1,0,1
1023,33,0,Auckland,0,0,6,1,1
1024,35,0,Sydney,0,0,3,1,0
1025,19,0,Perth,0,1,1,0,1
1026,32,0,Perth,0,1,6,0,0
1027,42,0,Perth,0,0,5,1,1
1028,56,1,Sydney,0,1,0,1,0
1029,36,1,Brisbane,1,1,3,0,1
1030,35,0,Brisbane,0,1,6,1,1
1031,20,0,Brisbane,0,1,6,0,1
1032,15,0,Perth,0,1,2,0,0
1033,19,1,Melbourne,1,0,4,0,1
1034,55,1,Perth,0,0,9,1,1
1035,26,1,Melbourne,1,0,3,0,0
1036,40,1,Auckland,0,1,4,1,0
1037,60,0,Sydney,0,0,0,1,0
1038,48,1,Brisbane,0,0,7,1,0
1039,63,1,Perth,0,1,9,0,1
1040,28,1,Perth,1,1,7,0,0
1041,40,0,Auckland,0,1,7,1,0
1042,59,1,Melbourne,0,1,8,0,0
1043,41,0,Brisbane,0,1,3,0,0
1044,23,1,Sydney,1,1,2,0,0
1045,40,1,Melbourne,1,0,3,0,0
1046,61,1,Melbourne,1,1,4,1,0
1047,36,0,Brisbane,1,1,4,1,1
1048,61,1,Sydney,0,1,9,0,0
1049,44,1,Brisbane,1,0,4,0,1
1050,57,0,Brisbane,0,1,4,1,1
1051,62,1,Perth,0,1,9,1,0
1052,31,1,Sydney,0,0,1,1,1
1053,40,1,Melbourne,0,0,0,1,1
1054,50,1,Brisbane,1,1,3,0,1
1055,15,1,Auckland,1,1,9,0,1
1056,22,0,Sydney,0,1,0,1,0
1057,63,1,Auckland,1,0,6,0,0
1058,49,1,Melbourne,1,0,1,1,0
1059,66,0,Sydney,1,1,1,0,1
1060,29,0,Perth,1,0,8,1,1
1061,61,1,Sydney,0,0,1,0,0
1062,36,1,Melbourne,1,1,8,1,0
1063,28,1,Perth,1,1,1,1,1
1064,40,0,Melbourne,1,0,2,0,0
1065,42,1,Sydney,1,0,9,0,0
1066,37,0,Melbourne,1,1,2,1,1
1067,28,0,Sydney,0,1,1,1,1
1068,38,0,Perth,1,0,5,0,1
1069,16,1,Sydney,0,0,5,1,0
1070,59,1,Melbourne,1,1,2,0,0
1071,40,1,Melbourne,0,0,3,1,1
1072,28,0,Melbourne,1,0,6,0,0
1073,65,1,Auckland,1,0,1,1,0
1074,21,1,Auckland,0,0,2,0,0
1075,17,0,Auckland,0,0,4,0,1
1076,61,0,Brisbane,0,0,2,0,1
1077,37,0,Sydney,1,1,2,0,1
1078,60,0,Auckland,1,0,8,0,1
1079,57,0,Melbourne,1,1,9,0,1
1080,61,1,Melbourne,0,1,9,0,1
1081,59,0,Auckland,0,1,2,1,1
1082,32,1,Auckland,0,1,9,0,1
1083,52,0,Melbourne,0,0,2,1,1
1084,49,1,Auckland,0,0,2,0,0
1085,65,1,Brisbane,1,1,8,0,0
1086,29,0,Brisbane,0,0,4,0,1
1087,39,0,Brisbane,1,1,9,0,1
1088,69,1,Perth,0,1,3,1,1
1089,51,0,Brisbane,0,1,6,0,1
1090,42,0,Melbourne,0,1,4,0,0
1091,24,0,Perth,1,0,5,1,1
1092,53,0,Melbourne,1,0,6,1,0
1093,31,0,Melbourne,0,1,1,1,0
1094,53,0,Auckland,0,0,0,0,1
1095,36,0,Sydney,1,1,8,0,0
1096,40,0,Brisbane,1,1,2,1,0
1097,58,1,Sydney,0,0,2,0,0
1098,39,1,Sydney,0,1,4,1,0
1099,31,0,Auckland,0,1,8,0,0
1100,27,0,Sydney,1,1,4,1,1
1101,34,1,Brisbane,0,0,8,1,0
1102,39,0,Perth,1,1,6,0,1
1103,18,0,Melbourne,0,1,7,0,1
1104,24,0,Brisbane,0,0,9,1,1
1105,17,0,Auckland,0,1,5,0,0
1106,55,1,Perth,1,1,6,0,1
1107,59,0,Auckland,0,1,6,1,0
1108,32,1,Brisbane,1,0,4,1,0
1109,61,0,Melbourne,1,1,5,0,0
1110,50,1,Sydney,1,0,3,0,0
1111,61,1,Sydney,1,0,6,1,0
1112,36,1,Auckland,1,0,1,0,0
1113,48,0,Perth,0,1,6,0,1
1114,61,0,Melbourne,0,0,9,0,1
1115,22,0,Auckland,1,0,5,1,1
1116,54,1,Melbourne,0,1,6,0,0
1117,63,0,Auckland,1,0,9,0,1
1118,58,0,Perth,0,1,0,1,0
1119,33,1,Brisbane,1,0,0,0,1
1120,56,0,Sydney,1,1,0,1,0
1121,55,1,Melbourne,0,1,2,0,1
1122,51,0,Melbourne,1,0,0,1,1
1123,20,1,Perth,0,1,2,0,1
1124,66,1,Melbourne,0,1,2,0,1
1125,40,1,Brisbane,0,0,0,1,1
1126,48,1,Brisbane,1,0,7,1,0
1127,59,1,Perth,1,0,2,0,1
1128,20,1,Auckland,0,1,3,0,1
1129,51,1,Auckland,1,0,9,1,0
1130,47,0,Melbourne,1,0,2,1,0
1131,67,1,Melbourne,0,0,4,1,1
1132,36,0,Perth,1,1,6,1,1
1133,35,0,Brisbane,1,1,9,0,0
1134,20,0,Perth,1,1,4,1,0
1135,20,1,Auckland,0,1,2,1,0
1136,69,0,Brisbane,1,1,4,0,1
1137,62,1,Melbourne,1,0,9,0,0
1138,18,0,Auckland,0,0,2,1,1
1139,44,1,Sydney,0,1,8,1,0
1140,25,1,Auckland,1,0,2,1,1
1141,44,0,Brisbane,1,0,3,1,1
1142,45,1,Brisbane,0,0,8,1,0
1143,38,0,Perth,0,0,3,0,0
1144,69,1,Brisbane,0,1,9,0,0
1145,23,1,Sydney,1,1,1,0,1
1146,69,0,Sydney,0,1,9,1,1
1147,17,1,Brisbane,1,1,5,1,0
1148,65,0,Melbourne,0,0,4,0,1
1149,45,0,Brisbane,1,0,4,0,0
1150,54,0,Melbourne,1,0,5,0,1
1151,51,1,Brisbane,1,0,5,0,0
1152,50,0,Auckland,1,0,8,0,1
1153,38,0,Brisbane,1,0,9,0,1
1154,45,0,Auckland,1,1,1,1,0
1155,20,0,Melbourne,0,1,2,1,0
1156,16,1,Brisbane,1,1,3,0,0
1157,34,1,Melbourne,0,0,3,1,0
1158,42,0,Sydney,0,0,1,0,1
1159,25,0,Perth,0,1,3,0,0
1160,18,0,Melbourne,0,1,8,1,1
1161,29,0,Auckland,1,1,7,1,0
1162,20,0,Perth,0,0,9,0,0
1163,68,0,Brisbane,0,1,6,0,1
1164,63,1,Auckland,1,1,4,1,0
1165,44,0,Perth,1,0,2,0,1
1166,52,0,Perth,0,1,3,0,1
1167,65,0,Melbourne,0,0,0,1,1
1168,16,0,Brisbane,1,0,5,1,1
1169,29,0,Brisbane,0,0,1,0,1
1170,25,0,Brisbane,1,1,5,0,1
1171,22,1,Melbourne,1,0,3,1,1
1172,40,1,Melbourne,0,0,5,1,1
1173,65,0,Brisbane,0,0,9,0,1
1174,59,1,Perth,0,1,7,0,0
1175,58,0,Brisbane,0,1,8,0,1
1176,19,1,Melbourne,1,1,3,1,0
1177,20,0,Brisbane,1,1,0,0,0
1178,40,0,Melbourne,1,0,8,1,1
1179,68,0,Brisbane,1,0,5,1,0
1180,18,1,Perth,1,0,4,1,1
1181,33,1,Perth,0,0,4,0,0
1182,34,0,Melbourne,0,1,0,0,0
1183,47,0,Melbourne,0,0,9,1,1
1184,34,1,Auckland,1,0,4,0,1
1185,63,0,Sydney,0,1,6,1,0
1186,26,0,Auckland,1,0,2,0,1
1187,61,0,Melbourne,0,1,3,0,0
1188,15,1,Melbourne,1,1,4,0,0
1189,40,1,Brisbane,0,1,8,0,0
1190,28,0,Auckland,1,0,2,1,0
1191,52,0,Sydney,0,0,2,0,0
1192,51,1,Auckland,0,0,7,0,1
1193,25,0,Perth,1,1,8,0,1
1194,50,0,Perth,1,1,4,0,0
1195,27,0,Auckland,1,1,8,0,0
1196,57,0,Auckland,1,1,3,0,0
1197,17,1,Melbourne,1,0,7,0,0
1198,47,0,Brisbane,0,0,7,1,1
1199,20,0,Perth,1,1,6,1,1
1200,64,0,Sydney,0,1,6,0,0
1201,24,1,Brisbane,1,1,4,1,0
1202,19,1,Auckland,1,1,2,1,0
1203,37,1,Perth,1,0,0,0,0
1204,24,0,Auckland,1,0,0,1,1
1205,58,0,Perth,0,0,8,0,1
1206,16,0,Sydney,1,1,0,1,0
1207,27,1,Brisbane,0,0,0,0,1
1208,54,1,Sydney,0,1,2,1,0
1209,16,0,Sydney,1,0,0,1,1
1210,34,0,Brisbane,0,1,1,0,1
1211,15,1,Brisbane,1,0,4,1,1
1212,51,0,Sydney,0,0,0,1,1
1213,23,0,Auckland,0,0,4,1,1
1214,31,0,Brisbane,0,1,8,1,1
1215,23,1,Sydney,0,1,8,0,0
1216,25,0,Sydney,1,1,0,0,0
1217,29,1,Sydney,0,1,4,0,0
1218,38,0,Auckland,0,1,8,1,1
1219,52,1,Melbourne,1,0,0,0,1
1220,69,1,Melbourne,0,0,9,0,1
1221,49,1,Brisbane,0,0,7,0,0
1222,44,0,Melbourne,1,1,7,0,1
1223,45,0,Perth,0,1,7,0,0
1224,63,0,Brisbane,0,1,4,0,0
1225,19,1,Brisbane,1,0,4,0,1
1226,58,1,Sydney,0,1,9,0,0
1227,64,0,Perth,1,0,0,1,0
1228,28,1,Melbourne,1,1,7,0,0
1229,67,1,Brisbane,1,0,1,1,0
1230,25,0,Perth,0,0,8,1,1
1231,23,1,Auckland,1,0,8,0,0
1232,48,0,Auckland,0,0,8,1,0
1233,26,0,Sydney,0,0,7,0,1
1234,49,1,Perth,1,1,6,1,1
1235,49,0,Brisbane,1,0,9,1,1
1236,15,1,Auckland,1,1,2,1,1
1237,54,0,Auckland,1,0,9,0,1
1238,36,0,Melbourne,1,1,1,0,0
1239,43,0,Melbourne,1,1,8,0,1
1240,22,0,Perth,1,0,5,1,0
1241,25,0,Melbourne,0,0,3,0,1
1242,55,0,Perth,1,1,8,1,1
1243,51,0,Brisbane,1,0,9,0,0
1244,28,1,Brisbane,1,1,5,0,0
1245,44,0,Brisbane,1,0,4,1,1
1246,49,0,Melbourne,0,0,3,1,1
1247,35,1,Melbourne,1,1,7,1,1
1248,51,1,Sydney,1,0,2,1,1
1249,19,0,Auckland,1,0,6,1,1
1250,33,1,Brisbane,0,1,0,1,1
1251,28,0,Melbourne,0,0,5,0,1
1252,40,0,Auckland,1,0,8,0,0
1253,18,1,Brisbane,1,0,5,1,0
1254,39,1,Brisbane,1,1,2,1,1
1255,59,0,Auckland,0,1,3,0,1
1256,56,1,Auckland,0,0,9,0,1
1257,39,0,Melbourne,0,0,9,1,1
1258,32,0,Auckland,1,1,8,1,1
1259,54,1,Auckland,1,0,7,0,0
1260,22,0,Melbourne,1,1,3,0,1
1261,53,1,Brisbane,0,1,6,0,1
1262,54,1,Auckland,1,1,9,1,0
1263,28,1,Sydney,0,0,0,0,1
1264,46,0,Perth,0,1,9,1,1
1265,65,0,Auckland,1,0,5,0,1
1266,52,0,Auckland,1,0,7,1,1
1267,47,1,Perth,0,0,4,0,0
1268,37,0,Sydney,0,1,0,1,0
1269,29,1,Brisbane,1,0,6,0,0
1270,47,1,Sydney,1,1,1,0,0
1271,39,0,Perth,1,0,0,1,1
1272,31,1,Auckland,0,1,3,0,1
1273,47,0,Brisbane,1,1,7,0,1
1274,61,1,Sydney,0,0,4,0,1
1275,69,0,Sydney,1,0,9,1,1
1276,16,1,Brisbane,1,0,0,1,1
1277,28,1,Sydney,1,1,0,0,1
1278,67,0,Perth,0,1,6,1,0
1279,54,0,Brisbane,1,0,5,0,1
1280,54,0,Perth,1,0,9,1,1
1281,65,0,Brisbane,1,1,0,1,0
1282,53,0,Perth,1,1,8,0,0
1283,65,1,Auckland,1,1,4,1,1
1284,20,1,Auckland,1,0,0,0,1
1285,20,0,Sydney,0,1,6,0,0
1286,17,0,Brisbane,0,1,2,0,1
1287,21,1,Brisbane,1,0,1,1,1
1288,65,1,Perth,1,0,5,1,0
1289,22,0,Sydney,0,0,9,1,0
1290,56,0,Sydney,1,0,1,1,1
1291,66,0,Brisbane,1,0,5,1,1
1292,29,1,Auckland,1,0,7,1,0
1293,61,1,Brisbane,0,0,5,1,1
1294,43,1,Brisbane,0,0,9,0,0
1295,47,1,Melbourne,0,0,2,0,1
1296,66,0,Perth,1,0,7,0,0
1297,44,0,Perth,0,1,2,0,1
1298,53,0,Melbourne,0,0,1,0,1
1299,41,1,Sydney,1,1,2,0,0
1300,50,1,Perth,1,0,4,0,1
